rank,country,user,affiliation,birth,rating,highest,match,win
25934,JP,yutahand,,1998,37,41,4,0
25934,JP,t_o_0222,,,37,37,1,0
25934,JP,shiki092412,香川高専,2000,37,37,4,0
25934,CN,wangyaoning,,2002,37,37,1,0
25934,JP,lst17040001,,,37,37,9,0
25934,CN,sshigh,,,37,37,2,0
25934,JP,ne290141e,大学,1998,37,37,1,0
25934,IN,letslearn,,1994,37,37,1,0
25934,CN,wuhan,hesy,2006,37,37,3,0
25934,CN,zuozuoye,hesy,2006,37,43,5,0
25934,JP,bosan120,大阪工業大学,1997,37,37,6,0
25934,IN,jagruti08,,1996,37,37,2,0
25934,JP,punisher81,無職,1983,37,37,1,0
25934,JP,Natsume_Takash,,2002,37,37,1,0
25934,JP,yuna_t2,筑波大学大学院,1995,37,39,2,0
25934,JP,sepkult,,,37,37,1,0
25934,IN,ciphereck,"National Institute of Technology, Kurukshetra, Haryana, India",1997,37,37,1,0
25934,JP,greentea774,,1994,37,37,2,0
25934,JP,Kiyosan,,1997,37,37,2,0
25934,JP,SMstate,大学,1997,37,37,2,0
25934,JP,yuina_tu,,,37,37,1,0
25934,JP,sigekiti,,1992,37,37,1,0
25934,IN,Sarthak_agarwal_,,1998,37,37,1,0
25934,JP,capuriko,,1994,37,49,6,0
25934,JP,u13146,,1995,37,37,1,0
25934,JP,midor1,,1996,37,37,3,0
25934,CN,admine,,,37,37,1,0
25934,CN,sher_wu,,,37,37,1,0
25934,JP,natsume,,,37,37,1,0
25934,CN,Norris,,,37,37,1,0
25934,JP,psyas,,1993,37,37,2,0
25934,JP,azul516,,1994,37,37,2,0
25934,JP,daiola,,,37,37,13,0
25934,EG,shehab_eldin,,1998,37,37,1,0
25934,RU,deevroman,,,37,37,1,0
25934,PL,adam1991,,1991,37,37,2,0
25934,JP,wktk,"LOGLY, Inc.",1995,37,37,2,0
25934,JP,goojob9_fleet8,,1998,37,37,3,0
25934,TW,jk20000322,,2000,37,37,2,0
25934,JP,bombanira,久留米高専,1999,37,37,3,0
25934,JP,colapp,,1993,37,60,2,0
25934,JP,trtd,,1990,37,37,2,0
25934,CN,qingzhou,13194356552,1999,37,37,3,0
25934,RO,bogdanvladmihai,,2003,37,37,2,0
25934,JP,siradori,,1992,37,37,2,0
25934,JP,paya2,,1999,37,50,4,0
25934,CN,t3018216334,TJU,2019,37,37,1,0
25934,BD,tusher,,1999,37,37,2,0
25934,CN,lsllgh,,2000,37,37,1,0
25934,JP,door,,,37,37,4,0
25934,JP,izumi1632,,1993,37,37,2,0
25934,JP,fmysn,university of tohoku,1996,37,37,2,0
25934,JP,RainDancer,,2005,37,37,1,0
25934,JP,sister_DB,,2001,37,37,2,0
25934,JP,kkkei257,,1996,37,37,2,0
25934,BD,Salim_jnu,Jagannath University,1998,37,37,3,0
25934,JP,maaaaatch,,1992,37,45,2,0
25934,JP,pytron,KMC,2000,37,37,1,0
25934,JP,Ryb7532,,1998,37,37,1,0
25934,IN,rishabh0305,,1999,37,37,1,0
25934,BD,explorer,University of Asia Pacific,1999,37,37,3,0
25934,JP,nemui0820,,2000,37,37,2,0
25934,BR,JoaoLucas,IFSul Sapucaia,2002,37,37,2,0
25934,JP,hiz_LGM,京都大学,2001,37,37,2,0
25934,JP,kakazu,,1971,37,37,2,0
25934,JP,Hirochon,,1999,37,37,3,0
25934,JP,cek012,TP,1987,37,37,4,0
25934,JP,citygirl,,2001,37,47,6,0
25934,SE,oskarl,,1996,37,37,1,0
25934,JP,kameiii,,,37,37,1,0
25934,CN,zwx,,2000,37,37,1,0
25934,JP,yamazaki_8934,株式会社コインチェック,1994,37,37,5,0
25934,JP,magnet_6,,1996,37,37,3,0
25934,JP,naopon5115,,1995,37,37,3,0
25934,CN,chinozhang,hesy,2008,37,37,2,0
25934,JP,Gilscott,,,37,37,1,0
25934,JP,Qtomo,,1994,37,37,3,0
25934,JP,CODEHT,,,37,37,1,0
25934,AL,idgaf,,2018,37,37,1,0
25934,JP,Hsy97,,2000,37,37,2,0
25934,JP,chao199022,株式会社,1990,37,37,1,0
25934,JP,maguro_tuna,,1994,37,37,1,0
25934,JP,ktact,,1983,37,37,2,0
25934,KW,Abdulrahman98,student,1998,37,37,1,0
25934,JP,whaya_hiP,,1995,37,37,1,0
25934,RO,Alex_codegician,Colegiul National Ion Maiorescu,2001,37,37,1,0
25934,JP,jlounge,student,1997,37,37,2,0
25934,JP,kochan0805,,1992,37,37,1,0
26042,JP,spin13,<T>,,36,36,1,0
26042,JP,ingtk,free,,36,36,1,0
26042,JP,kakusuke,koo inc,,36,36,1,0
26042,JP,halbrot,,,36,36,1,0
26042,BD,Mehedi,,1995,36,36,2,0
26042,JP,sugi27,,1905,36,36,2,0
26042,IN,theunderdog97,,,36,36,1,0
26042,JP,hiropirei,,1996,36,36,1,0
26042,JP,Takeru56,,,36,36,2,0
26042,JP,taiyaki,東京工科大学,1998,36,36,2,0
26042,JP,multitude,,1992,36,36,1,0
26042,BD,shohid_al_morsal,,1995,36,36,1,0
26042,CN,freedomDR,,,36,36,2,0
26042,BD,rubaiya,,1900,36,36,7,0
26042,BD,TajirHas9,,1997,36,36,1,0
26042,JP,utunbo,,1962,36,36,1,0
26042,CN,vonhyou,,2001,36,36,1,0
26042,LT,sakram07,,,36,36,2,0
26042,CN,chenmin_,,,36,36,4,0
26042,XX,UNK0WN,,,36,36,1,0
26042,JP,Undead,,1999,36,36,1,0
26042,FJ,MrForgotten,slyz,2001,36,36,1,0
26042,JP,mihozil,,,36,36,1,0
26042,MY,IAmFake,,,36,36,1,0
26042,CN,ironhead,,1998,36,36,1,0
26042,PT,bkolobara,,1988,36,36,3,0
26042,JP,wknwpf,,1997,36,36,1,0
26042,JP,cpipc,CPiPC,,36,36,1,0
26042,JP,kenpon,,1992,36,36,2,0
26042,JP,hoge1hoge,Ritsumeikan University,1997,36,36,1,0
26042,CN,zhanyingssj,,2002,36,36,1,0
26042,JP,Lierre,,2000,36,36,4,0
26042,JP,tokaratte,,,36,36,1,0
26042,CN,Yoke_cc,,2000,36,36,1,0
26042,JP,tennana,,1991,36,36,1,0
26042,JP,makinon,大学,1995,36,36,1,0
26042,JP,churabou,,1998,36,36,2,0
26042,JP,Toroi0610,,1993,36,36,2,0
26042,JP,goma25,,,36,36,5,0
26042,JP,Krkat,,,36,36,1,0
26042,JP,cl0wn,,,36,36,1,0
26042,JP,katoyuna,Oomiyakoukou,2002,36,36,9,0
26042,JP,bentuyoman,,2000,36,36,1,0
26042,JP,Alaaan515,,1900,36,36,5,0
26042,JP,shirakiyo,東京理科大学,1999,36,36,3,0
26042,JP,ixxxxxy,,1998,36,36,4,0
26042,JP,Arunab,,1998,36,36,2,0
26042,CN,zwu_2017010448,,,36,36,2,0
26042,IN,amansanghi,,,36,36,1,0
26042,JP,tomu28,,1999,36,36,3,0
26042,JP,shoyu1011,,,36,36,3,0
26042,JP,mie_e0125,,,36,36,2,0
26042,CN,Fancy_sy,,2005,36,36,1,0
26042,JP,pinkspider,,,36,36,1,0
26042,IN,avijit_agarwal,Kalyani Government Engineering College,1998,36,36,1,0
26042,JP,souei,,2006,36,36,2,0
26042,JP,ryotakoyanagi,Shizuoka University,1996,36,36,1,0
26042,CN,PETER666,,2000,36,36,1,0
26042,JP,ayk,,1994,36,36,2,0
26042,JP,kinya,,1997,36,36,10,0
26042,IN,noxious_general,,1998,36,36,1,0
26042,JP,todo_2mariko,,1994,36,36,2,0
26042,VN,thnam,,1979,36,36,1,0
26042,VN,HoangTheAnh,,2003,36,36,2,0
26042,JP,guucopa,,1998,36,36,5,0
26042,JP,takas,,,36,36,1,0
26042,JP,hisuie08,,,36,36,4,0
26042,JP,itusi,,2002,36,36,4,0
26042,JP,gakuzin,,2000,36,36,1,0
26042,IN,vacc,,1996,36,36,1,0
26042,CN,Swift_Du,,,36,36,7,0
26042,JP,Lily_white,,2003,36,36,4,0
26042,IN,kaneki_ken,,1999,36,36,1,0
26042,JP,Yokya,,1998,36,36,2,0
26042,JP,hhama,,1969,36,36,1,0
26042,CN,t3018218062,,,36,36,1,0
26042,JP,yuigawada,,2000,36,36,1,0
26042,JP,vo1dbp2f,,,36,36,4,0
26042,CN,HeyLavender,18368509495,1999,36,36,1,0
26042,JP,azamaru,,,36,36,1,0
26042,JP,shiseru,,1998,36,36,1,0
26042,CN,jianqiao1,,1999,36,36,1,0
26042,JP,coolbanana409,,1997,36,36,4,0
26042,JP,miharun,,1997,36,36,3,0
26042,BD,wolve_rine,,,36,36,1,0
26042,JP,miyama,,1999,36,36,4,0
26042,JP,buta_nankotsu,,1994,36,36,1,0
26042,CN,nzy,,2001,36,36,1,0
26042,JP,Agatsuma854,仙台高専,2002,36,36,4,0
26042,IN,Sadhgun,,2003,36,36,2,0
26042,JP,h0gepiyo,,,36,36,2,0
26042,JP,h1na,,,36,36,3,0
26042,JP,hayashi0803,電気通信大学,1994,36,36,1,0
26042,CN,zhuge,,,36,36,1,0
26042,JP,TakayukiKurokawa,,1992,36,36,1,0
26042,JP,yoooooooo,,1994,36,38,4,0
26042,JP,natsuki831,Waseda University,2000,36,36,1,0
26042,KR,epikjjh,Hanyang university,1996,36,36,1,0
26042,JP,ruhu,,2004,36,36,2,0
26042,JP,Akihiron,,1993,36,36,1,0
26042,JP,samao,,1999,36,36,1,0
26042,JP,shigemi,,2000,36,36,3,0
26042,JP,yasuoka1,,,36,36,3,0
26042,JP,kawatan,,1999,36,36,2,0
26042,CN,Ackerman,,2000,36,36,1,0
26042,IN,Rohit645,,1999,36,36,1,0
26042,JP,bakumou,hospital,1994,36,36,1,0
26042,JP,Harui,,2003,36,36,2,0
26042,JP,gan3ma,神戸大学,1996,36,36,2,0
26042,JP,hayato99,,1996,36,36,4,0
26042,JP,edodes,,1995,36,36,1,0
26042,GB,masa0211,,,36,36,1,0
26042,JP,YoHaML,,,36,36,3,0
26042,JP,ui_mtc,同志社女子大学,1999,36,36,3,0
26042,JP,sak39,,2001,36,36,3,0
26042,JP,cryingbird,,,36,36,1,0
26042,JP,kcm,,,36,36,1,0
26042,JP,ImaGe,新潟大学大学院自然科学研究科数理物質科学専攻物理学コース,1997,36,36,4,0
26042,IN,Neo57,,,36,36,2,0
26042,JP,Spd919,univ,1999,36,36,2,0
26042,BD,kamrul_s,,1998,36,36,1,0
26042,TW,adzen,,,36,36,1,0
26042,JP,interdental,,,36,36,1,0
26042,CN,slc,,2006,36,36,1,0
26166,JP,SodaGlass,無所属,,35,35,2,0
26166,JP,shirotaki,無し,,35,35,2,0
26166,JP,m231059s,Kyushu Institute of Technology,,35,35,1,0
26166,JP,concocoa,学生,,35,35,2,0
26166,JP,padawan_ie,,1996,35,35,6,0
26166,JP,baishuihan,,1998,35,35,2,0
26166,CN,zxj2016011220,,,35,36,4,0
26166,JP,Zafire14,,1993,35,35,1,0
26166,BD,AbirRahman,,1995,35,35,2,0
26166,JP,tosh355826,,,35,35,2,0
26166,IR,Arian_Az,,,35,35,2,0
26166,MA,anasschoukri,,2000,35,35,1,0
26166,JP,Felitsa,,1995,35,35,1,0
26166,CN,youhuanchen,,,35,46,6,0
26166,CN,hk_cnyali,,,35,35,1,0
26166,IR,alikhm,hasheminejad1,2000,35,35,1,0
26166,JP,nafawim,,1992,35,35,2,0
26166,JP,walkman1209,,1997,35,35,2,0
26166,EG,Mohamed_Galal97,,1997,35,35,1,0
26166,IN,smart_coder_rj,,1998,35,35,2,0
26166,JP,candy_grandma,,,35,35,1,0
26166,IR,shsn,,,35,35,2,0
26166,BD,Applee,,,35,35,1,0
26166,CN,hnust_liyuanhao,,,35,35,2,0
26166,MY,zyf666zz,,,35,35,1,0
26166,CN,steven7,,2004,35,39,2,0
26166,JP,telnet5555,,,35,40,3,0
26166,JP,tacotan_,,2002,35,40,5,0
26166,JP,O1010,,1997,35,35,2,0
26166,CN,BLC,,1999,35,35,1,0
26166,JP,kyu9qu,,,35,35,2,0
26166,JP,lazyhoge,,1998,35,35,3,0
26166,JP,youodf,EEIC,1995,35,35,1,0
26166,JP,fentok,,1996,35,35,1,0
26166,JP,Agda,,1996,35,35,1,0
26166,KR,nayeonbaragi,,,35,35,1,0
26166,JP,nisizawa,,1974,35,35,1,0
26166,JP,koteko,,,35,35,2,0
26166,JP,TT8,Osaka Institute of Technology,1997,35,35,1,0
26166,JP,syurenyanko,,1990,35,35,1,0
26166,JP,fmk,,1984,35,35,2,0
26166,MA,jude,,,35,35,1,0
26166,JP,dianthus_k,,1989,35,35,2,0
26166,JP,yahoopuyo,,1998,35,35,1,0
26166,IN,ShikharTomar,,1998,35,35,1,0
26166,JP,mt12345,Waseda University,,35,35,1,0
26166,JP,hisaku,University ,1999,35,36,7,0
26166,JP,kuroneko913,,1995,35,35,2,0
26166,JP,daisuke_f,,1997,35,35,3,0
26166,JP,w1mvy,,1989,35,35,1,0
26166,JP,kuro7766,,,35,35,1,0
26166,TD,ahmat,ISSEA Institute of Statistics,1998,35,35,2,0
26166,JP,SilverBullet,,,35,35,1,0
26166,JP,lhxss,,1996,35,35,1,0
26166,JP,friendsMoma,,1995,35,35,2,0
26166,BD,joynahiid,,1999,35,35,2,0
26166,JP,tomtomtom,神戸大学,1997,35,35,1,0
26166,IN,rdas6313,,1994,35,35,2,0
26166,JP,Kukulkan,名古屋工業大学大学院,1995,35,35,2,0
26166,JP,ymicky,,1991,35,35,1,0
26166,JP,Pmumem,,1995,35,35,3,0
26166,CA,Mark01,Church of Triway,2002,35,35,1,0
26166,TW,spongebob,,2000,35,35,1,0
26166,JP,turia,,1998,35,35,3,0
26166,JP,tanityan,,1996,35,35,2,0
26166,JP,shanois_rei,,1995,35,35,2,0
26166,JP,mizunagi,電気通信大学,1999,35,35,8,0
26166,JP,cheersBeer,,1991,35,35,2,0
26166,JP,eringigod,,1997,35,35,1,0
26166,JP,matsutech,,,35,35,5,0
26166,JP,monoraldee,,,35,35,2,0
26166,ID,monkey_coder92,,1992,35,35,1,0
26166,BR,M_Ars,,1996,35,35,2,0
26166,JP,hyo07,千葉工業大学,1997,35,35,2,0
26166,JP,Ctake,The University of Tokyo,1996,35,35,1,0
26166,JP,notXor,,,35,35,1,0
26166,JP,alf_hiro,,1978,35,35,2,0
26166,JP,Nagaosa,,,35,35,2,0
26166,JP,Litpe,,2000,35,35,5,0
26166,JP,dwanson,,2000,35,35,1,0
26166,JP,Hazuki1123,,,35,35,2,0
26166,JP,nishio,東京大学医学部医学科,1998,35,35,2,0
26166,JP,hariro,,2000,35,43,9,0
26166,BD,Shamim,DIU,1998,35,41,10,0
26166,IN,sweths98,,1998,35,35,2,0
26166,IN,kshitiz_12345,,1998,35,35,1,0
26166,JP,m_pixy,,,35,35,4,0
26166,JP,OriFuji,,1994,35,35,2,0
26166,JP,akaikesan,nagoya-u,2019,35,35,3,0
26166,JP,macky2,,1995,35,35,1,0
26166,JP,mia313,,,35,35,2,0
26166,JP,gnan,TOKYO GAKUGEI UNIV.,1998,35,35,1,0
26166,JP,rikushiru,,1995,35,35,2,0
26166,JP,nayuco,,,35,35,5,0
26166,JP,dekamisako,,1994,35,35,1,0
26166,JP,m041,東京電機大学,1997,35,35,4,0
26166,IN,hrsh_wardhan,,2000,35,35,1,0
26166,JP,yuuhi_s,,1994,35,35,2,0
26166,JP,unetarou,,,35,35,1,0
26166,JP,iWonder,,1998,35,35,6,0
26166,BD,ssss1997,,1997,35,35,2,0
26166,IN,Tribhuvan,,1997,35,35,1,0
26166,TW,Rockphy,,,35,35,1,0
26166,IN,jatinmunjal2k,,2000,35,35,1,0
26166,JP,sig49san,,1989,35,35,2,0
26166,IN,parimal7,"Vellore Institute of Technology, Bhopal",1997,35,35,1,0
26166,IN,anshuman_014,,1999,35,35,2,0
26166,IN,ssid8802,,2000,35,35,1,0
26166,IN,akshar09,K J Somaiya Vidyavihar,2000,35,35,5,0
26166,BD,Runtime_error,,,35,35,1,0
26166,JP,nfalgo,,1997,35,35,1,0
26166,JP,tisayama,,1990,35,35,3,0
26166,JP,starfruits,,1989,35,35,2,0
26166,JP,perin,,1978,35,35,3,0
26166,JP,sayuz,一般人,1996,35,35,2,0
26166,JP,aqua_manji,?????,1999,35,35,2,0
26166,CN,DylanYang,,2004,35,35,1,0
26166,JP,gotoma,,,35,35,2,0
26166,CN,shine_hale,15003723216,2003,35,35,1,0
26166,CN,ezoi_ly,17137656862,2006,35,35,1,0
26166,JP,mizmiz,,1993,35,35,2,0
26166,JP,GABBAGABBAHEY,,1994,35,35,2,0
26166,HK,tictaccat,,,35,35,1,0
26166,JP,masaxsuzu,,1990,35,35,1,0
26166,JP,miyamiya333,,1999,35,35,2,0
26166,IN,rahee15,,1998,35,35,1,0
26166,IN,aebeljs,,1998,35,35,1,0
26166,CN,Gats,,1995,35,35,1,0
26166,IN,gangwar_107,,1998,35,35,1,0
26295,JP,aoboturov,none,,34,34,1,0
26295,JP,tomo17,E,,34,34,2,0
26295,JP,yumetodo,,1996,34,34,2,0
26295,JP,sky_t,KNCT ,,34,34,1,0
26295,IN,nimxor,,,34,34,1,0
26295,JP,ykore52,,1985,34,34,2,0
26295,CN,Joker,,1998,34,34,2,0
26295,JP,aimaker,,1995,34,40,4,0
26295,JP,SakuraCase,,1994,34,34,2,0
26295,VN,CongVV,,1993,34,34,2,0
26295,CN,doc,,,34,34,1,0
26295,CN,Jimmy2017,18936873079,2005,34,34,1,0
26295,JP,berimetros,,1994,34,34,1,0
26295,IN,invincible98,,,34,34,2,0
26295,BR,Lopez,,1997,34,34,1,0
26295,JP,ergoproxy,,1999,34,34,5,0
26295,BY,Ephimius,,1999,34,34,1,0
26295,JP,Beawin,,,34,34,1,0
26295,JP,yulin,,1900,34,34,2,0
26295,JP,kaicho8636,NishiyamatoGakuen J.H.S.,2003,34,34,2,0
26295,JP,Hokuto,,,34,34,2,0
26295,CN,guohuchao,,,34,34,2,0
26295,BD,Saminul_amin,,2004,34,34,2,0
26295,JP,COLON56N,,1992,34,34,2,0
26295,CN,jwt666,,1999,34,34,1,0
26295,JP,iostream,,,34,34,1,0
26295,JP,hinode_nakamura,,1986,34,41,2,0
26295,JP,unk774,,,34,34,2,0
26295,JP,kyonsian,,1999,34,34,2,0
26295,JP,izuizu1023,,1999,34,34,6,0
26295,JP,d1gamma,,,34,34,3,0
26295,PL,michal_d,,,34,34,1,0
26295,KR,I_kotori,精靈,1997,34,34,3,0
26295,JP,namae,,,34,34,1,0
26295,JP,kuritsu,,1993,34,40,2,0
26295,JP,fighter_OI,,2003,34,34,1,0
26295,JP,tilastoon,,,34,34,2,0
26295,JP,KBCpamp,,1997,34,34,1,0
26295,JP,Kansai1YU,,,34,51,5,0
26295,CN,XX,,,34,34,1,0
26295,JP,Ana,,,34,34,6,0
26295,JP,knsk621,,,34,34,1,0
26295,JP,sara0926,naist,1995,34,34,1,0
26295,JP,srpkdyy,KNCT,2000,34,34,2,0
26295,BD,Redwan_2888,nothing,1998,34,34,1,0
26295,CN,duyi,,2003,34,34,1,0
26295,JP,yatomosin,,2002,34,34,3,0
26295,JP,huas_PythonLong,,,34,34,1,0
26295,JP,bumcru0310,"Howtelevision, Inc.",1990,34,34,1,0
26295,CN,fountain,,,34,34,1,0
26295,BD,TusharDrmc,,,34,34,1,0
26295,CN,hhfgeg,,1994,34,34,2,0
26295,JP,oneu,,,34,34,2,0
26295,JP,Laster,高校生,2001,34,34,1,0
26295,JP,romo,,1989,34,34,2,0
26295,JP,naru3,,1995,34,34,5,0
26295,CN,lduwuziwei,,,34,34,2,0
26295,JP,prs,,,34,34,2,0
26295,JP,ORPHEVRE,,,34,34,1,0
26295,JP,T_Alice,,,34,34,1,0
26295,JP,hariyumi,,,34,34,3,0
26295,IN,no123,,,34,34,1,0
26295,JP,myanee,,1996,34,34,2,0
26295,JP,Gunzi,,1997,34,34,5,0
26295,JP,barabara,,1998,34,35,9,0
26295,JP,saki_0306,,1993,34,34,3,0
26295,JP,mpppian,Hokkaido University,1999,34,34,1,0
26295,JP,solano,東京都立産業技術高等専門学校,1998,34,34,1,0
26295,JP,YutMik,,,34,34,3,0
26295,JP,hanayuki,,,34,34,1,0
26295,TW,ht920055,ncku,1996,34,34,1,0
26295,CN,XXQ,,,34,34,4,0
26295,BD,fahimk495,,1999,34,34,1,0
26295,JP,tanataro0323,,,34,34,3,0
26295,JP,takaArch,,,34,34,2,0
26295,IN,lancelot1337,,,34,34,1,0
26295,JP,sonodano,,1992,34,34,2,0
26295,JP,Haru14,,1998,34,34,4,0
26295,JP,BobbobBob,大学生,1999,34,34,3,0
26295,JP,gami,,,34,34,2,0
26295,VN,Huyprocqt,Phạm Ngọc Huy,1998,34,34,2,0
26295,JP,Natsu_08,,1997,34,37,3,0
26295,JP,maeda__1221,,1996,34,34,1,0
26295,JP,tkoyano,,,34,34,4,0
26295,JP,ryo0926,,2000,34,34,3,0
26295,JP,K25980611,,2001,34,34,4,0
26295,JP,simply7,,1998,34,60,2,0
26295,BD,Salman_,Chittagong University of Engineering and Technology,1999,34,34,2,0
26295,JP,DuDang,NU,1999,34,34,3,0
26295,JP,swan2152,TDU,2000,34,41,8,0
26295,CN,lwy,,2019,34,34,1,0
26295,CN,pacManGo,,,34,34,1,0
26295,JP,SPEEDSENJUKANNON,,1999,34,34,2,0
26295,JP,himajincoding,,,34,34,5,0
26295,JP,kubotera,,,34,34,1,0
26295,JP,hageron,,1999,34,34,2,0
26295,IN,smritinahata305,,1998,34,34,2,0
26295,JP,jumboskyhawk,,1995,34,34,2,0
26295,JP,okkei,九州大学,1988,34,34,2,0
26295,CN,ay_z,,2003,34,34,1,0
26295,JP,jouyatou,,1994,34,34,3,0
26295,IN,shriya27,,1998,34,34,1,0
26295,JP,sanpo,,1996,34,34,3,0
26295,CN,GK_,,2000,34,34,1,0
26295,BG,Fridge119,18321233551,2007,34,34,2,0
26295,IN,atul,,1997,34,34,2,0
26295,JP,kanata1109,The University of Tokyo,1999,34,34,2,0
26295,JP,shwe,,1994,34,34,3,0
26295,CA,CycloPolys,,,34,34,1,0
26295,JP,bunkyu3,,,34,34,2,0
26295,JP,mizus,,,34,34,2,0
26295,JP,BlinkOpera,,1990,34,34,1,0
26295,BR,Assaj,UFPE,1999,34,34,1,0
26295,IN,mk1969,IIIT Gwalior,1998,34,34,1,0
26409,JP,kurupical,F,,33,33,1,0
26409,JP,c501537005,フリークアウト,1992,33,33,3,0
26409,IN,amunation,Student,1995,33,43,2,0
26409,JP,chadokoro,,1988,33,33,1,0
26409,JP,Sano365,,1998,33,33,2,0
26409,JP,matt09,,1996,33,33,2,0
26409,VN,vltanh,,1998,33,33,1,0
26409,JP,yuuki15,,1999,33,33,10,0
26409,BD,Rafiqul01,,1997,33,33,2,0
26409,CN,tzc921789xt,18258670755,1998,33,33,1,0
26409,JP,Turzzy,,1982,33,33,2,0
26409,JP,media17,ONCT,2001,33,33,2,0
26409,CN,asv000,,,33,33,1,0
26409,IN,deepanshudm11,,1997,33,33,1,0
26409,CN,xiaohao,,,33,33,1,0
26409,JP,tassu619,,1997,33,35,16,0
26409,JP,goo9,,,33,33,1,0
26409,JP,nijishow,,1995,33,33,1,0
26409,JP,Dakini,,1994,33,33,2,0
26409,JP,silkyblue,,1993,33,33,2,0
26409,JP,aer,,1997,33,33,1,0
26409,JP,kuramubon,,2001,33,33,1,0
26409,JP,AkiraMAEGAWA,,1996,33,33,1,0
26409,CN,zhanglz100,,,33,33,2,0
26409,JP,tx3aki,,1997,33,33,5,0
26409,JP,gadget_tf,,1976,33,33,2,0
26409,JP,yarashimizu,,1995,33,33,2,0
26409,CN,qichensi,,,33,33,1,0
26409,IN,raghav17083,IIIT Delhi,1998,33,33,2,0
26409,JP,mikimini1002,,1996,33,33,3,0
26409,JP,ozumin,,,33,33,3,0
26409,KR,jcool,TC,,33,33,4,0
26409,KR,william316,,2002,33,33,1,0
26409,KR,NGD,한민고등학교,2001,33,33,1,0
26409,JP,hhh147,,,33,33,1,0
26409,JP,xiangza2008,,,33,33,2,0
26409,CN,Twingy,,2002,33,33,1,0
26409,JP,suamia,,1989,33,33,1,0
26409,JP,shoichi0599,,1991,33,33,2,0
26409,JP,paperkaeru,学生,2000,33,33,3,0
26409,JP,aaaanwz,,1990,33,33,1,0
26409,JP,hatsuisa,The University of Tokyo,1999,33,33,1,0
26409,IN,cronenberg,,1997,33,33,1,0
26409,JP,TakuyaHanada,岩手大学,1998,33,33,1,0
26409,JP,kaede3249,,1998,33,33,1,0
26409,CN,Fine_974,,,33,33,1,0
26409,CN,FOW,,2000,33,33,2,0
26409,JP,anpan,,1900,33,33,1,0
26409,JP,johjoh_pk,Hokkaido University,1996,33,33,1,0
26409,CN,sdgh_yyh,,,33,33,1,0
26409,JP,pirori0421,東京大学,1999,33,33,3,0
26409,JP,NT_Yamazaki,慶應義塾大学大学院,1994,33,33,2,0
26409,JP,sc0085ss,立命館大学,1998,33,33,3,0
26409,IN,jaizzB,,1999,33,33,1,0
26409,JP,heartdog,T,1999,33,33,2,0
26409,KR,plzfday,,2001,33,33,1,0
26409,JP,MiKoh,,,33,33,1,0
26409,JP,Nday,,1999,33,33,2,0
26409,JP,ureshi_lips,,1994,33,33,4,0
26409,HR,blank__,,,33,33,2,0
26409,JP,kaitoxxi,,2000,33,33,2,0
26409,JP,Shouyunomoto,,,33,33,3,0
26409,JP,schaltschlamm,,2000,33,33,3,0
26409,CN,intyitai,,2000,33,33,1,0
26409,JP,suimaq,,1999,33,33,2,0
26409,JP,peraperaa,,1998,33,33,2,0
26409,JP,metaln1750,,1995,33,33,1,0
26409,JP,ribato,,1996,33,33,1,0
26409,DE,zyck2002,,2002,33,33,2,0
26409,JP,Therizino,,1996,33,33,2,0
26409,RU,lcXxx,,2019,33,33,1,0
26409,JP,rotten_apple,,1994,33,33,4,0
26409,JP,lapisfluvialis,,,33,33,1,0
26409,CN,hdgfgs,,2005,33,33,1,0
26409,CN,kangsouth,,1995,33,33,1,0
26409,JP,y6nakamura,,1994,33,33,2,0
26409,KR,Joielee,,,33,33,1,0
26409,CN,FengK,lian yuan jie primary school,2006,33,33,8,0
26409,IN,maazkhazi7,,1999,33,33,1,0
26409,JP,ikuradoon,Tokyo Tech,1996,33,33,3,0
26409,CN,yxlilxy,,1999,33,33,1,0
26409,JP,SuguruNatsuno,,1993,33,33,2,0
26409,JP,chillmura,,,33,33,1,0
26409,BD,BadTouch,,1995,33,33,1,0
26409,IN,Rimple,,1997,33,33,1,0
26409,CN,xr943038,,,33,33,1,0
26409,BD,hemel18681,,1998,33,33,1,0
26409,JP,ryo_n,,,33,33,1,0
26409,JP,tdhr,,,33,33,2,0
26409,JP,Toyoshima,豊橋技術科学大学,1998,33,33,1,0
26409,JP,popoponta,,1992,33,33,3,0
26409,JP,Bambuseae,,,33,33,3,0
26409,JP,tasan,,,33,33,2,0
26409,JP,tatechon,,1993,33,33,1,0
26409,JP,karikari,,1988,33,33,2,0
26409,IN,viju_4076,MNNIT,2001,33,33,1,0
26409,JP,komaya,,,33,33,1,0
26409,TW,hfchou,,,33,33,1,0
26409,IN,shubhampandey1,,1998,33,33,1,0
26409,IN,Pallove,,2001,33,33,1,0
26509,JP,cauchym,京都大学,,32,32,1,0
26509,JP,moomin,ラビットハウス,,32,32,2,0
26509,JP,namekoko,NAIST,1903,32,32,3,0
26509,JP,noma048,aaaa,,32,32,4,0
26509,JP,okojyo,Kyoto University,,32,32,3,0
26509,TW,leo900807,,2001,32,32,2,0
26509,CN,Raining,,,32,32,2,0
26509,JP,Gamer13,NEET,1900,32,32,2,0
26509,JP,loli_takai,,1999,32,32,2,0
26509,BS,Ingino,,1998,32,32,2,0
26509,JO,WAI955,,,32,32,1,0
26509,CN,YANG_S,,,32,32,4,0
26509,VN,worldhello1604,,2002,32,32,1,0
